MANDT,PRCTR,DATBI,KOKRS,DATAB,ERSDA,USNAM,MERKMAL,ABTEI,VERAK,VERAK_USER,WAERS,NPRCTR,LAND1,ANRED,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,STRAS,PFACH,PSTLZ,PSTL2,SPRAS,TELBX,TELF1,TELF2,TELFX,TELTX,TELX1,DATLT,DRNAM,KHINR,BUKRS,VNAME,RECID,ETYPE,TXJCD,REGIO,KVEWE,KAPPL,KALSM,LOGSYSTEM,LOCK_IND,PCA_TEMPLATE,SEGMENT,/SIE/ASP_BUNIT,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,PC-0442,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0443,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0444,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0445,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0446,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0447,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6216,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0448,99991231,469X,20191001,20191024,,,SIS IEH,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6218,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0449,99991231,469X,20191001,20191024,,,SIS SVI,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6238,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0450,99991231,469X,20191001,20191024,,,SIS SG,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6208,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0451,99991231,469X,20191001,20191024,,,SIS GO,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6268,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0452,99991231,469X,20191001,20191024,,,CFA,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,L60SHP6260,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0453,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0454,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0455,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0456,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0457,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0458,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0459,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0460,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0461,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0462,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0463,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0464,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0465,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0466,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0467,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0468,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0469,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0470,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0471,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0472,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0473,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0474,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0475,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0476,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0477,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0478,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0479,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20250729,165617,2025-07-29 16:56:22.882,2025-07-29 17:14:31.604
500,PC-0480,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0481,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0482,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0483,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0484,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8511,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0485,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0486,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0487,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0488,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0489,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0490,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0491,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0492,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0493,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0494,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0495,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8513,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0496,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0497,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0498,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0499,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0500,99991231,469X,20191001,20191023,,,,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8510,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0501,99991231,469X,20191001,20191023,,,SRE,,,,SEG-025,,,,,,,,,,,,,P,,,,,,,,,L60SHP8514,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0022,99991231,469X,20191001,20200108,,,CMP,,,,SEG-010,,,,,,,,,,,,,P,,,,,,,,,L60SHP5099,,,,,,,,,,,,,,,20240929,212433,2024-09-29 21:24:42.445,2024-09-29 21:40:21.996
500,PC-0102,99991231,469X,20241001,20211007,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240919,153217,2024-09-19 15:32:28.145,2024-09-19 16:17:25.194
500,PC-0128,99991231,469X,20241001,20191023,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240919,153252,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0136,99991231,469X,20241001,20191023,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,,,,,20240919,153252,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0155,99991231,469X,20241001,20191023,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240919,153252,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0175,99991231,469X,20241001,20191023,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240919,153332,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0199,99991231,469X,20241001,20191023,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240919,153332,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0224,99991231,469X,20241001,20191023,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,,,,,20240919,153332,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0232,99991231,469X,20241001,20220928,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI60,,,,,,,,,,,,,,,20240919,153332,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0241,99991231,469X,20241001,20240116,,,DI MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI20,,,,,,,,,,,,,,,20240919,153413,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0243,99991231,469X,20241001,20240116,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI60,,,,,,,,,,,,,,,20240919,153413,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0244,99991231,469X,20241001,20240116,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI60,,,,,,,,,,,,,,,20240919,153413,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0245,99991231,469X,20241001,20240219,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI60,,,,,,,,,,,,,,,20240919,153413,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0246,99991231,469X,20241001,20240219,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240919,153505,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0327,20210930,469X,20191001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT16,,,,,,,,,,,,,,,20240919,153505,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0327,99991231,469X,20241001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT16,,,,,,,,,,,,,,,20240919,153505,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0329,20210930,469X,20191001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT15,,,,,,,,,,,,,,,20240919,153505,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0329,99991231,469X,20241001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT15,,,,,,,,,,,,,,,20240919,153505,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0330,20210930,469X,20191001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT15,,,,,,,,,,,,,,,20240919,153505,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0330,99991231,469X,20241001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT15,,,,,,,,,,,,,,,20240919,153505,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0333,20210930,469X,20191001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT15,,,,,,,,,,,,,,,20240919,153545,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0333,99991231,469X,20241001,20191023,,,SI BP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPBT15,,,,,,,,,,,,,,,20240919,153545,2024-09-19 15:36:46.334,2024-09-19 16:17:25.194
500,PC-0094,99991231,469X,20241001,20200820,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145832,2024-10-21 14:58:38.627,2024-10-21 15:12:13.208
500,PC-0101,99991231,469X,20241001,20231003,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145832,2024-10-21 14:58:38.627,2024-10-21 15:12:13.208
500,PC-0118,20220930,469X,20191001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145851,2024-10-21 15:03:45.514,2024-10-21 15:12:13.208
500,PC-0118,99991231,469X,20241001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145851,2024-10-21 15:03:45.514,2024-10-21 15:12:13.208
500,PC-0111,20210930,469X,20191001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0111,20220930,469X,20211001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0111,99991231,469X,20241001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0113,20210930,469X,20191001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0113,20220930,469X,20211001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0113,99991231,469X,20241001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0116,99991231,469X,20241001,20220921,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0119,20210930,469X,20191001,20200311,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0119,20220930,469X,20211001,20200311,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0119,99991231,469X,20241001,20200311,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,151324,2024-10-21 15:14:12.651,2024-10-21 15:41:26.832
500,PC-0083,99991231,469X,20241001,20191023,,,,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM99,,,,,,,,,,,,,,,20241031,212106,2024-10-31 21:21:38.703,2024-10-31 21:41:48.624
500,PC-0077,20220930,469X,20191001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20250212,192158,2025-02-12 19:25:01.244,2025-02-12 19:42:42.888
500,PC-0029,20220930,544W,20170901,20180503,,,IMO,,,,SEG-022,,,,,,,,,,,,,E,,,,,,,,,L68SHPMO99,,,,,,,,,,,,,,,20251015,130901,2025-10-15 13:09:05.361,2025-10-15 13:11:01.426
500,PC-0029,99991231,544W,20221001,20180503,,,IMO,,,,SEG-022,,,,,,,,,,,,,E,,,,,,,,,L68SHPMO99,,,,,,,,,,,X,,,,20251015,130901,2025-10-15 13:09:05.361,2025-10-15 13:11:01.426
500,PC-0032,20220930,544W,20170901,20180608,,,,,,,SEG-013,,,,,,,,,,,,,E,,,,,,,,,L68SHPSTAT,,,,,,,,,,,X,,,,20251015,130901,2025-10-15 13:09:05.361,2025-10-15 13:11:01.426
500,PC-0032,99991231,544W,20221001,20180608,,,,,,,SEG-013,,,,,,,,,,,,,E,,,,,,,,,L68SHPSTAT,,,,,,,,,,,X,,,,20251015,130901,2025-10-15 13:09:05.361,2025-10-15 13:11:01.426
500,PC-0093,20210930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251022,201716,2025-10-22 20:17:23.900,2025-10-22 20:39:44.130
500,PC-0093,20220930,469X,20211001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251022,201716,2025-10-22 20:17:23.900,2025-10-22 20:39:44.130
500,PC-0093,99991231,469X,20221001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251022,201716,2025-10-22 20:17:23.900,2025-10-22 20:39:44.130
500,PC-0105,20210930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251023,115041,2025-10-23 11:50:47.377,2025-10-23 12:12:23.914
500,PC-0105,20220930,469X,20211001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251023,115041,2025-10-23 11:50:47.377,2025-10-23 12:12:23.914
500,PC-0105,99991231,469X,20221001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20251023,115041,2025-10-23 11:50:47.377,2025-10-23 12:12:23.914
500,PC-0053,20220930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191401,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0053,99991231,469X,20251001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191401,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0054,20220930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191401,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0054,99991231,469X,20251001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191401,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
500,PC-0055,20220930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20251030,191401,2025-10-30 19:18:01.946,2025-10-30 19:39:47.565
